CIK,accession number,URL,company,ticker,description,form type,type,filed at
1819576,0001104659-23-053124,https://www.sec.gov/Archives/edgar/data/1819576/000110465923053124/tm232005-2_def14a.htm,Liquidia Corp (LQDA) (CIK 0001819576),LQDA,DEF 14A,DEF 14A,DEF 14A,2023-04-28
1819576,0001104659-23-046313,https://www.sec.gov/Archives/edgar/data/1819576/000110465923046313/tm232005-1_pre14a.htm,Liquidia Corp (LQDA) (CIK 0001819576),LQDA,PRE 14A,PRE 14A,PRE 14A,2023-04-17
1819576,0001104659-23-053124,https://www.sec.gov/Archives/edgar/data/1819576/000110465923053124/tm232005-2_def14a.htm,Liquidia Corp (LQDA) (CIK 0001819576),LQDA,DEF 14A,DEF 14A,DEF 14A,2023-04-28
1819576,0001104659-24-054100,https://www.sec.gov/Archives/edgar/data/1819576/000110465924054100/tm242791-4_def14a.htm,Liquidia Corp (LQDA) (CIK 0001819576),LQDA,DEF 14A,DEF 14A,DEF 14A,2024-04-29
1819576,0001104659-24-046833,https://www.sec.gov/Archives/edgar/data/1819576/000110465924046833/tm242791-3_pre14a.htm,Liquidia Corp (LQDA) (CIK 0001819576),LQDA,PRE 14A,PRE 14A,PRE 14A,2024-04-12
1137360,0001752724-24-057148,https://www.sec.gov/Archives/edgar/data/1137360/000175272424057148/NPORT_VHYD_43557936_0124.htm,VanEck ETF Trust (CIK 0001137360),,,NPORT-P,NPORT-EX,2024-03-18
1137360,0001752724-24-057148,https://www.sec.gov/Archives/edgar/data/1137360/000175272424057148/NPORT_VHYD_43557936_0124.htm,VanEck ETF Trust (CIK 0001137360),,,NPORT-P,NPORT-EX,2024-03-18
1137360,0001752724-23-219964,https://www.sec.gov/Archives/edgar/data/1137360/000175272423219964/NPORT_VHYD_36902781_0723.htm,VanEck ETF Trust (CIK 0001137360),,,NPORT-P,NPORT-EX,2023-09-27
1137360,0001752724-23-072043,https://www.sec.gov/Archives/edgar/data/1137360/000175272423072043/NPORT_VHYD_62891661_0123.htm,VanEck ETF Trust (CIK 0001137360),,,NPORT-P,NPORT-EX,2023-03-29
1137360,0000930413-24-000048,https://www.sec.gov/Archives/edgar/data/1137360/000093041324000048/c107458_ncsrs.htm,VanEck ETF Trust (CIK 0001137360),,,N-CSRS,N-CSRS,2024-01-08
1137360,0000930413-23-001833,https://www.sec.gov/Archives/edgar/data/1137360/000093041323001833/c106612_ncsr.htm,VanEck ETF Trust (CIK 0001137360),,,N-CSR,N-CSR,2023-07-07
1137360,0000930413-23-000022,https://www.sec.gov/Archives/edgar/data/1137360/000093041323000022/c105063_ncsrs.htm,VanEck ETF Trust (CIK 0001137360),,,N-CSRS,N-CSRS,2023-01-06
1821160,0001821160-23-000026,https://www.sec.gov/Archives/edgar/data/1821160/000182116023000026/ghld-def14aproxy2023.htm,Guild Holdings Co (GHLD) (CIK 0001821160),GHLD,DEF 14A,DEF 14A,DEF 14A,2023-03-23
1821160,0001821160-23-000026,https://www.sec.gov/Archives/edgar/data/1821160/000182116023000026/ghld-def14aproxy2023.htm,Guild Holdings Co (GHLD) (CIK 0001821160),GHLD,DEF 14A,DEF 14A,DEF 14A,2023-03-23
1821160,0001821160-24-000020,https://www.sec.gov/Archives/edgar/data/1821160/000182116024000020/ghld-def14aproxy2024.htm,Guild Holdings Co (GHLD) (CIK 0001821160),GHLD,DEF 14A,DEF 14A,DEF 14A,2024-03-28
276914,0000930413-23-002284,https://www.sec.gov/Archives/edgar/data/276914/000093041323002284/c106971_ncsr.htm,"LORD ABBETT DEVELOPING GROWTH FUND, INC. (CIK 0000276914)",,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-10-03
276914,0000930413-23-002284,https://www.sec.gov/Archives/edgar/data/276914/000093041323002284/c106971_ncsr.htm,"LORD ABBETT DEVELOPING GROWTH FUND, INC. (CIK 0000276914)",,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-10-03
276914,0000930413-23-002483,https://www.sec.gov/Archives/edgar/data/276914/000093041323002483/c107136_485bpos.htm,"LORD ABBETT DEVELOPING GROWTH FUND, INC. (CIK 0000276914)",,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-11-22
2691,0000930413-23-002743,https://www.sec.gov/Archives/edgar/data/2691/000093041323002743/c107280_ncsr.htm,LORD ABBETT AFFILIATED FUND INC (CIK 0000002691),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-12-29
2691,0000930413-23-002743,https://www.sec.gov/Archives/edgar/data/2691/000093041323002743/c107280_ncsr.htm,LORD ABBETT AFFILIATED FUND INC (CIK 0000002691),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-12-29
2691,0000930413-23-001653,https://www.sec.gov/Archives/edgar/data/2691/000093041323001653/c106429_497.htm,LORD ABBETT AFFILIATED FUND INC (CIK 0000002691),,DEFINITIVE MATERIAL,497,497,2023-05-24
2691,0000930413-24-000720,https://www.sec.gov/Archives/edgar/data/2691/000093041324000720/c107537_485bpos-ixbrl.htm,LORD ABBETT AFFILIATED FUND INC (CIK 0000002691),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-02-23
2691,0000930413-23-000690,https://www.sec.gov/Archives/edgar/data/2691/000093041323000690/c105124_485bpos.htm,LORD ABBETT AFFILIATED FUND INC (CIK 0000002691),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-02-28
716788,0000930413-23-000937,https://www.sec.gov/Archives/edgar/data/716788/000093041323000937/c105259_ncsr.htm,LORD ABBETT MID CAP STOCK FUND INC (CIK 0000716788),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-03-02
716788,0000930413-24-000889,https://www.sec.gov/Archives/edgar/data/716788/000093041324000889/c107584_ncsr.htm,LORD ABBETT MID CAP STOCK FUND INC (CIK 0000716788),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2024-03-07
716788,0000930413-23-000937,https://www.sec.gov/Archives/edgar/data/716788/000093041323000937/c105259_ncsr.htm,LORD ABBETT MID CAP STOCK FUND INC (CIK 0000716788),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-03-02
716788,0000930413-24-000889,https://www.sec.gov/Archives/edgar/data/716788/000093041324000889/c107584_ncsr.htm,LORD ABBETT MID CAP STOCK FUND INC (CIK 0000716788),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2024-03-07
716788,0000930413-23-001490,https://www.sec.gov/Archives/edgar/data/716788/000093041323001490/c105826_485bpos-ixbrl.htm,LORD ABBETT MID CAP STOCK FUND INC (CIK 0000716788),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2023-04-28
716788,0000930413-24-001419,https://www.sec.gov/Archives/edgar/data/716788/000093041324001419/c108436_485bpos-ixbrl.htm,LORD ABBETT MID CAP STOCK FUND INC (CIK 0000716788),,POST-EFFECTIVE AMENDMENT (RULE 485B),485BPOS,485BPOS,2024-04-25
73290,0001493152-23-034447,https://www.sec.gov/Archives/edgar/data/73290/000149315223034447/formdef14a.htm,BIOMERICA INC (BMRA) (CIK 0000073290),BMRA,,DEF 14A,DEF 14A,2023-09-27
73290,0001493152-23-034447,https://www.sec.gov/Archives/edgar/data/73290/000149315223034447/formdef14a.htm,BIOMERICA INC (BMRA) (CIK 0000073290),BMRA,,DEF 14A,DEF 14A,2023-09-27
1979634,0001493152-23-028691,https://www.sec.gov/Archives/edgar/data/1979634/000149315223028691/ex99-3.htm,"Masterworks Vault 2, LLC (CIK 0001979634)",,,1-A POS,ADD EXHB,2023-08-15
1979634,0001493152-23-028691,https://www.sec.gov/Archives/edgar/data/1979634/000149315223028691/ex99-3.htm,"Masterworks Vault 2, LLC (CIK 0001979634)",,,1-A POS,ADD EXHB,2023-08-15
814083,0001398344-24-004621,https://www.sec.gov/Archives/edgar/data/814083/000139834424004621/fp0087341-1_def14a.htm,CORNERSTONE STRATEGIC VALUE FUND INC (CLM) (CIK 0000814083),CLM,,DEF 14A,DEF 14A,2024-02-27
814083,0001398344-23-004618,https://www.sec.gov/Archives/edgar/data/814083/000139834423004618/fp0081912-2_def14a.htm,CORNERSTONE STRATEGIC VALUE FUND INC (CLM) (CIK 0000814083),CLM,,DEF 14A,DEF 14A,2023-02-24
1799332,0001493152-24-016995,https://www.sec.gov/Archives/edgar/data/1799332/000149315224016995/form10-ka.htm,GAN Ltd (GAN) (CIK 0001799332),GAN,,10-K/A,10-K/A,2024-04-29
1799332,0001140361-23-021615,https://www.sec.gov/Archives/edgar/data/1799332/000114036123021615/ny20007587x1_def14a.htm,GAN Ltd (GAN) (CIK 0001799332),GAN,DEF 14A,DEF 14A,DEF 14A,2023-04-28
33934,0001398344-24-004620,https://www.sec.gov/Archives/edgar/data/33934/000139834424004620/fp0087340-1_def14a.htm,CORNERSTONE TOTAL RETURN FUND INC (CRF) (CIK 0000033934),CRF,,DEF 14A,DEF 14A,2024-02-27
33934,0001398344-23-004619,https://www.sec.gov/Archives/edgar/data/33934/000139834423004619/fp0081911-2_def14a.htm,CORNERSTONE TOTAL RETURN FUND INC (CRF) (CIK 0000033934),CRF,,DEF 14A,DEF 14A,2023-02-24
1837607,0001104659-23-063774,https://www.sec.gov/Archives/edgar/data/1837607/000110465923063774/tm2316532d1_ex99-1.htm,"Priveterra Acquisition Corp. (PMGM, PMGMW) (CIK 0001837607)",AEON,EXHIBIT 99.1,8-K,EX-99.1,2023-05-24
1837607,0001104659-23-063775,https://www.sec.gov/Archives/edgar/data/1837607/000110465923063775/tm2316532d2_ex99-1.htm,"Priveterra Acquisition Corp. (PMGM, PMGMW) (CIK 0001837607)",AEON,EXHIBIT 99.1,425,EX-99.1,2023-05-24
1837607,0001837607-24-000042,https://www.sec.gov/Archives/edgar/data/1837607/000183760724000042/aeon-20240614xdef14a.htm,"AEON Biopharma, Inc. (AEON, AEON-WT) (CIK 0001837607)",AEON,DEF 14A,DEF 14A,DEF 14A,2024-04-29
1837607,0001837607-24-000034,https://www.sec.gov/Archives/edgar/data/1837607/000183760724000034/aeon-20240614xpre14a.htm,"AEON Biopharma, Inc. (AEON, AEON-WT) (CIK 0001837607)",AEON,PRE 14A,PRE 14A,PRE 14A,2024-04-17
1837607,0001104659-24-042136,https://www.sec.gov/Archives/edgar/data/1837607/000110465924042136/aeon-20230930xs1.htm,"AEON Biopharma, Inc. (AEON, AEON-WT) (CIK 0001837607)",AEON,FORM S-1/A,S-1/A,S-1/A,2024-04-02
1837607,0001104659-23-093563,https://www.sec.gov/Archives/edgar/data/1837607/000110465923093563/aeon-20230630xs1.htm,"AEON Biopharma, Inc. (AEON) (CIK 0001837607)",AEON,FORM S-1,S-1,S-1,2023-08-18
1837607,0001104659-23-110602,https://www.sec.gov/Archives/edgar/data/1837607/000110465923110602/aeon-20230630xs1a.htm,"AEON Biopharma, Inc. (AEON, AEON-WT) (CIK 0001837607)",AEON,FORM S-1/A,S-1/A,S-1/A,2023-10-23
1837607,0001104659-23-120845,https://www.sec.gov/Archives/edgar/data/1837607/000110465923120845/aeon-20230930xs1a.htm,"AEON Biopharma, Inc. (AEON, AEON-WT) (CIK 0001837607)",AEON,FORM S-1/A,S-1/A,S-1/A,2023-11-24
1837607,0001104659-23-053372,https://www.sec.gov/Archives/edgar/data/1837607/000110465923053372/pmgmu-20221231xs4a.htm,"Priveterra Acquisition Corp. (PMGM, PMGMW) (CIK 0001837607)",AEON,FORM S-4/A,S-4/A,S-4/A,2023-05-01
1837607,0001104659-23-059795,https://www.sec.gov/Archives/edgar/data/1837607/000110465923059795/tm2229000-20_424b3.htm,"Priveterra Acquisition Corp. (PMGM, PMGMW) (CIK 0001837607)",AEON,424B3,424B3,424B3,2023-05-12
1837607,0001104659-23-057635,https://www.sec.gov/Archives/edgar/data/1837607/000110465923057635/tm2229000-18_s4a.htm,"Priveterra Acquisition Corp. (PMGM, PMGMW) (CIK 0001837607)",AEON,S-4/A,S-4/A,S-4/A,2023-05-09
1837607,0001104659-23-059839,https://www.sec.gov/Archives/edgar/data/1837607/000110465923059839/tm2229000-22_defm14a.htm,"Priveterra Acquisition Corp. (PMGM, PMGMW) (CIK 0001837607)",AEON,DEFM14A,DEFM14A,DEFM14A,2023-05-12
751656,0001752724-23-188883,https://www.sec.gov/Archives/edgar/data/751656/000175272423188883/edgar.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,NPORT PART F,NPORT-P,NPORT-EX,2023-08-24
751656,0001752724-23-037569,https://www.sec.gov/Archives/edgar/data/751656/000175272423037569/edgar.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,,NPORT-P,NPORT-EX,2023-02-24
751656,0001752724-23-188895,https://www.sec.gov/Archives/edgar/data/751656/000175272423188895/edgar.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,NPORT PART F,NPORT-P,NPORT-EX,2023-08-24
751656,0001752724-23-037566,https://www.sec.gov/Archives/edgar/data/751656/000175272423037566/edgar.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,,NPORT-P,NPORT-EX,2023-02-24
751656,0001752724-24-037835,https://www.sec.gov/Archives/edgar/data/751656/000175272424037835/edgar.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,NPORT PART F,NPORT-P,NPORT-EX,2024-02-26
751656,0001683863-23-004765,https://www.sec.gov/Archives/edgar/data/751656/000168386323004765/f25609d1.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,MFS MUNICIPAL SERIES TRUST N-CSR,N-CSR,N-CSR,2023-05-17
751656,0001683863-23-007692,https://www.sec.gov/Archives/edgar/data/751656/000168386323007692/f36812d1.htm,MFS MUNICIPAL SERIES TRUST (CIK 0000751656),,MFS MUNICIPAL SERIES TRUST NCSRS,N-CSRS,N-CSRS,2023-11-20
1711754,0001213900-24-033418,https://www.sec.gov/Archives/edgar/data/1711754/000121390024033418/ea0203836-10ka1_inmune.htm,"Inmune Bio, Inc. (INMB) (CIK 0001711754)",INMB,AMENDMENT NO. 1 TO FORM 10-K,10-K/A,10-K/A,2024-04-16
1711754,0001213900-23-031675,https://www.sec.gov/Archives/edgar/data/1711754/000121390023031675/def14a0423_inmunebioinc.htm,"Inmune Bio, Inc. (INMB) (CIK 0001711754)",INMB,PROXY STATEMENT,DEF 14A,DEF 14A,2023-04-21
1711754,0001213900-24-027206,https://www.sec.gov/Archives/edgar/data/1711754/000121390024027206/ea0201084-10k_inmune.htm,"Inmune Bio, Inc. (INMB) (CIK 0001711754)",INMB,ANNUAL REPORT,10-K,10-K,2024-03-28
1711754,0001213900-23-016875,https://www.sec.gov/Archives/edgar/data/1711754/000121390023016875/f10k2022_inmunebioinc.htm,"Inmune Bio, Inc. (INMB) (CIK 0001711754)",INMB,ANNUAL REPORT,10-K,10-K,2023-03-02
1654595,0001104659-23-093698,https://www.sec.gov/Archives/edgar/data/1654595/000110465923093698/tm2322683-1_def14a.htm,"Medalist Diversified REIT, Inc. (MDRR) (CIK 0001654595)",MDRR,DEF 14A,DEF 14A,DEF 14A,2023-08-21
1654595,0001558370-24-002614,https://www.sec.gov/Archives/edgar/data/1654595/000155837024002614/mdrr-20231231x10k.htm,"Medalist Diversified REIT, Inc. (MDRR, MDRRP) (CIK 0001654595)",MDRR,10-K,10-K,10-K,2024-03-06
1929145,0001493152-23-015235,https://www.sec.gov/Archives/edgar/data/1929145/000149315223015235/partii.htm,Hire Runner Co (CIK 0001929145),,,C-AR,EX-99,2023-05-03
1817413,0001654954-23-005528,https://www.sec.gov/Archives/edgar/data/1817413/000165495423005528/rociif_1k.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,1-K,1-K,PART II,2023-05-02
1817413,0001654954-23-006114,https://www.sec.gov/Archives/edgar/data/1817413/000165495423006114/rociif_1k.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,1-K,1-K/A,PART II,2023-05-11
1817413,0001654954-23-009484,https://www.sec.gov/Archives/edgar/data/1817413/000165495423009484/rocf_253g2.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,253G2,253G2,253G2,2023-07-21
1817413,0001654954-23-009026,https://www.sec.gov/Archives/edgar/data/1817413/000165495423009026/redoak_1apos.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,1-A POS,1-A POS,PART II AND III,2023-07-11
1817413,0001654954-23-000340,https://www.sec.gov/Archives/edgar/data/1817413/000165495423000340/redoak_1apos.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,1A POS,1-A POS,PART II AND III,2023-01-12
1817413,0001654954-23-000725,https://www.sec.gov/Archives/edgar/data/1817413/000165495423000725/redoak_253g2.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,253G2,253G2,253G2,2023-01-24
1817413,0001654954-24-002513,https://www.sec.gov/Archives/edgar/data/1817413/000165495424002513/rocf_1a.htm,"Red Oak Capital Intermediate Income Fund, LLC (CIK 0001817413)",,FORM 1-A,1-A,PART II AND III,2024-03-04
1855299,0000930413-24-000894,https://www.sec.gov/Archives/edgar/data/1855299/000093041324000894/c107588_ncsr.htm,Lord Abbett Special Situations Income Fund (CIK 0001855299),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2024-03-07
1855299,0000930413-23-000943,https://www.sec.gov/Archives/edgar/data/1855299/000093041323000943/c105263_ncsr.htm,Lord Abbett Special Situations Income Fund (CIK 0001855299),,CERTIFIED ANNUAL SHAREHOLDER REPORT,N-CSR,N-CSR,2023-03-02
1855299,0000930413-23-001652,https://www.sec.gov/Archives/edgar/data/1855299/000093041323001652/c106425_424b3.htm,Lord Abbett Special Situations Income Fund (CIK 0001855299),,,424B3,424B3,2023-05-24
1855299,0000930413-23-001501,https://www.sec.gov/Archives/edgar/data/1855299/000093041323001501/c105763_486bpos-ixbrl.htm,Lord Abbett Special Situations Income Fund (CIK 0001855299),,,486BPOS,486BPOS,2023-04-28
1855299,0000930413-24-001416,https://www.sec.gov/Archives/edgar/data/1855299/000093041324001416/c108435_486bpos-ixbrl.htm,Lord Abbett Special Situations Income Fund (CIK 0001855299),,,486BPOS,486BPOS,2024-04-25
1710607,0001710607-23-000225,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000225/ck0001710607-20220831.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,497,497,497,2023-09-25
1710607,0001710607-23-000038,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000038/acetft485a3212023.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485APOS,485APOS,485APOS,2023-03-21
1710607,0001710607-23-000132,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000132/ck0001710607-20220831.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485BPOS,485BPOS,485BPOS,2023-06-21
1710607,0001710607-23-000393,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000393/ck0001710607-20230831.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485BPOS,485BPOS,485BPOS,2023-12-29
1710607,0001710607-23-000196,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000196/acetft485b.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485APOS,485APOS,485APOS,2023-08-14
1710607,0001710607-23-000289,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000289/ck0001710607-20230831.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485BPOS,485BPOS,485BPOS,2023-11-06
1710607,0001710607-23-000233,https://www.sec.gov/Archives/edgar/data/1710607/000171060723000233/acetft485b.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485APOS,485APOS,485APOS,2023-10-03
1710607,0001710607-24-000042,https://www.sec.gov/Archives/edgar/data/1710607/000171060724000042/acetft485a-03222024.htm,AMERICAN CENTURY ETF TRUST (CIK 0001710607),,485APOS,485APOS,485APOS,2024-03-22
1051514,0001140361-23-022159,https://www.sec.gov/Archives/edgar/data/1051514/000114036123022159/brhc20052197_10ka.htm,"STRATA Skin Sciences, Inc. (SSKN) (CIK 0001051514)",SSKN,10-K/A,10-K/A,10-K/A,2023-05-01
1819404,0001193125-23-206194,https://www.sec.gov/Archives/edgar/data/1819404/000119312523206194/d502883dex991.htm,Nerdy Inc. (NRDY) (CIK 0001819404),NRDY,EX-99.1,8-K,EX-99.1,2023-08-08
1020660,0001752724-24-047385,https://www.sec.gov/Archives/edgar/data/1020660/000175272424047385/primary_doc.xml,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-P,2024-02-29
1020660,0001752724-23-271711,https://www.sec.gov/Archives/edgar/data/1020660/000175272423271711/primary_doc.xml,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-P,2023-11-28
1020660,0001752724-23-119710,https://www.sec.gov/Archives/edgar/data/1020660/000175272423119710/primary_doc.xml,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-P,2023-05-26
1020660,0001752724-23-195339,https://www.sec.gov/Archives/edgar/data/1020660/000175272423195339/primary_doc.xml,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-P,2023-08-28
1020660,0001752724-23-043567,https://www.sec.gov/Archives/edgar/data/1020660/000175272423043567/primary_doc.xml,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-P,2023-02-27
1020660,0001752724-24-044382,https://www.sec.gov/Archives/edgar/data/1020660/000175272424044382/Multi-State_Trust.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2024-02-28
1020660,0001752724-24-047384,https://www.sec.gov/Archives/edgar/data/1020660/000175272424047384/Multi-State_Trust.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2024-02-29
1020660,0001752724-24-043142,https://www.sec.gov/Archives/edgar/data/1020660/000175272424043142/tiaa_NSMO.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2024-02-27
1020660,0001752724-24-047385,https://www.sec.gov/Archives/edgar/data/1020660/000175272424047385/tiaa_AA.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2024-02-29
1020660,0001752724-24-045213,https://www.sec.gov/Archives/edgar/data/1020660/000175272424045213/tiaa_LT.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2024-02-28
1020660,0001752724-23-195339,https://www.sec.gov/Archives/edgar/data/1020660/000175272423195339/tiaa_AA.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2023-08-28
1020660,0001752724-23-040707,https://www.sec.gov/Archives/edgar/data/1020660/000175272423040707/Municipal_Trust.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2023-02-27
1020660,0001752724-23-196727,https://www.sec.gov/Archives/edgar/data/1020660/000175272423196727/primary-document.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2023-08-28
1020660,0001752724-23-195343,https://www.sec.gov/Archives/edgar/data/1020660/000175272423195343/tiaa_NHYF.htm,NUVEEN MUNICIPAL TRUST/MA (CIK 0001020660),,,NPORT-P,NPORT-EX,2023-08-28
